date,time,method,puzzle,discoveredSolution,identical,providedSolution
2023-11-19,21:24:55,R&B,192705806040090102000102790000004280289600341514008600067501903820030560005276010,192745836746893152358162794673914285289657341514328679467581923821439567935276418,True,192745836746893152358162794673914285289657341514328679467581923821439567935276418
2023-11-19,21:24:55,R&B,760000300000800670950620084800000040400210038095400016504900060237060800009735421,768541392142893675953627184821356947476219538395478216514982763237164859689735421,True,768541392142893675953627184821356947476219538395478216514982763237164859689735421
2023-11-19,21:24:55,R&B,930026018607100000040005020000090030380070000500040007200300600069050200050267801,935726418627184359841935726716892534384571962592643187278319645169458273453267891,True,935726418627184359841935726716892534384571962592643187278319645169458273453267891
2023-11-19,21:24:55,R&B,052136070600500310800972640290000537500023400380000000038000904900614700006300200,452136879679548312813972645294861537561723498387495126138257964925614783746389251,True,452136879679548312813972645294861537561723498387495126138257964925614783746389251
2023-11-19,21:24:55,R&B,000800230320600000087010064672580000043069007050073008030950012490020370060734095,516847239324695781987312564672581943843269157159473628738956412495128376261734895,True,516847239324695781987312564672581943843269157159473628738956412495128376261734895
2023-11-19,21:24:55,R&B,075900004340001792060300000820000073600040080507863241751082930409700000000539010,175928364348651792962374158824195673613247589597863241751482936439716825286539417,True,175928364348651792962374158824195673613247589597863241751482936439716825286539417
2023-11-19,21:24:55,R&B,024907016007240390060008470180300200050000000030000168091860724048009030275003089,524937816817246395963158472186394257752681943439572168391865724648729531275413689,True,524937816817246395963158472186394257752681943439572168391865724648729531275413689
2023-11-19,21:24:55,R&B,002094501461853209890002300006501023003078056754006198518239600200067835600080002,372694581461853279895712364986541723123978456754326198518239647249167835637485912,True,372694581461853279895712364986541723123978456754326198518239647249167835637485912
2023-11-19,21:24:55,R&B,506084720203100856087652439020030910315029087070015302060203594930561008752948100,596384721243197856187652439428736915315429687679815342861273594934561278752948163,True,596384721243197856187652439428736915315429687679815342861273594934561278752948163
2023-11-19,21:24:55,R&B,710409060030210000890000200407001320509803000100000800956008030000094001300075082,712489563635217498894536217487961325529843176163752849956128734278394651341675982,True,712489563635217498894536217487961325529843176163752849956128734278394651341675982
2023-11-19,21:24:55,R&B,600000203015700690008000574080406002020070080050980130892000000061200005540007001,674598213215743698938621574389416752126375489457982136892154367761239845543867921,True,674598213215743698938621574389416752126375489457982136892154367761239845543867921
2023-11-19,21:24:55,R&B,005100097809230500637000800000001000760024000090500040000900070003845900000700003,425186397819237564637459821542691738768324159391578642184963275273845916956712483,True,425186397819237564637459821542691738768324159391578642184963275273845916956712483
2023-11-19,21:24:55,R&B,007354000020070006000900070701690058000000900059210364074569180002001040060000005,617354829925178436483926571741693258236845917859217364374569182592781643168432795,True,617354829925178436483926571741693258236845917859217364374569182592781643168432795
2023-11-19,21:24:55,R&B,406900000025084903000157600010000000030401067700390010380509400000203700040018390,476932158125684973893157642214876539539421867768395214387569421951243786642718395,True,476932158125684973893157642214876539539421867768395214387569421951243786642718395
2023-11-19,21:24:55,R&B,902000005010200000070980061263500000040000009508700000000830020009100803001405096,982617345614253978375984261263598417147362589598741632756839124429176853831425796,True,982617345614253978375984261263598417147362589598741632756839124429176853831425796
2023-11-19,21:24:55,R&B,013200075705136090096080034000008063000000547037640210102450700370021056950800321,813294675745136892296785134421578963689312547537649218162453789378921456954867321,True,813294675745136892296785134421578963689312547537649218162453789378921456954867321
2023-11-19,21:24:55,R&B,128030054634007000007400100000006018300900640010345000203004071000003009090812003,128639754634157982957428136549276318372981645816345297263594871481763529795812463,True,128639754634157982957428136549276318372981645816345297263594871481763529795812463
2023-11-19,21:24:55,R&B,069070302270309061403268509000607058547802013386500097608700034950023786034980125,869175342275349861413268579192637458547892613386514297628751934951423786734986125,True,869175342275349861413268579192637458547892613386514297628751934951423786734986125
2023-11-19,21:24:55,R&B,362914050081007090057006100040062080590708013018050076004200800820691340670483001,362914758481537692957826134743162985596748213218359476134275869825691347679483521,True,362914758481537692957826134743162985596748213218359476134275869825691347679483521
2023-11-19,21:24:55,R&B,007010090090008713000709046050280370004000005700600080000107208200906400570800001,867413592492568713135729846651284379984371625723695184349157268218936457576842931,True,867413592492568713135729846651284379984371625723695184349157268218936457576842931
2023-11-19,21:24:55,R&B,680132070100090080073408020495720861708054932362010507906275018007000006231906004,689132475124597683573468129495723861718654932362819547946275318857341296231986754,True,689132475124597683573468129495723861718654932362819547946275318857341296231986754
2023-11-19,21:24:55,R&B,060095230539720610042638009027059086091000450854061927200540001405987360983010700,768195234539724618142638579327459186691872453854361927276543891415987362983216745,True,768195234539724618142638579327459186691872453854361927276543891415987362983216745
2023-11-19,21:24:55,R&B,000402930000060800002000000703900150246500090001037400010050000420080500805709610,158472936974163825362895741783946152246518397591237468617354289429681573835729614,True,158472936974163825362895741783946152246518397591237468617354289429681573835729614
2023-11-19,21:24:55,R&B,000500027600210034100083006000871200060000908030026410028005340500000680390000050,483569127659217834172483596945871263261354978837926415728695341514732689396148752,True,483569127659217834172483596945871263261354978837926415728695341514732689396148752
2023-11-19,21:24:55,R&B,086090030030480001452013800070108050514009008809070413260800009705000000300700105,186297534937485621452613897673148952514329768829576413261854379745931286398762145,True,186297534937485621452613897673148952514329768829576413261854379745931286398762145
2023-11-19,21:24:55,R&B,802970100790601800316050904163720400475863291928040067009416720081500600600002000,852974136794631852316258974163729485475863291928145367539416728281597643647382519,True,852974136794631852316258974163729485475863291928145367539416728281597643647382519
2023-11-19,21:24:55,R&B,286104000105902008004050006610400700029576000047000009000009270800647900003210080,286134597175962438934758126618493752329576841547821369461389275852647913793215684,True,286134597175962438934758126618493752329576841547821369461389275852647913793215684
2023-11-19,21:24:55,R&B,847001006900600107016078924004062098009537062003400015000095001005010000200000659,847921536932654187516378924754162398189537462623489715368795241495216873271843659,True,847921536932654187516378924754162398189537462623489715368795241495216873271843659
2023-11-19,21:24:55,R&B,071000030090760100060005090080126743300070060740000521609001408050083010000900050,271498635593762184864315297985126743312574869746839521639251478457683912128947356,True,271498635593762184864315297985126743312574869746839521639251478457683912128947356
